kbpedia_id,s,p,o,
http://kbpedia.org/kko/rc/ChampagneBottle,ChampagneBottle,owl:equivalentClass,http://www.wikidata.org/entity/Q106810234,Q106810234
http://kbpedia.org/kko/rc/ChampagneFlute,ChampagneFlute,owl:equivalentClass,http://www.wikidata.org/entity/Q1635923,Q1635923
http://kbpedia.org/kko/rc/ChampagneWine,ChampagneWine,owl:equivalentClass,http://www.wikidata.org/entity/Q134862,Q134862
http://kbpedia.org/kko/rc/ChampagneWineAOC,ChampagneWineAOC,owl:equivalentClass,http://www.wikidata.org/entity/Q10238009,Q10238009
http://kbpedia.org/kko/rc/ChampCarCircuit,ChampCarCircuit,owl:equivalentClass,http://www.wikidata.org/entity/Q8355252,Q8355252
http://kbpedia.org/kko/rc/ChampCarRace,ChampCarRace,owl:equivalentClass,http://www.wikidata.org/entity/Q8355255,Q8355255
http://kbpedia.org/kko/rc/ChampCarSeason,ChampCarSeason,owl:equivalentClass,http://www.wikidata.org/entity/Q8355265,Q8355265
http://kbpedia.org/kko/rc/ChampionshipCompetition,ChampionshipCompetition,owl:equivalentClass,http://www.wikidata.org/entity/Q1079023,Q1079023
http://kbpedia.org/kko/rc/ChamWriting,ChamWriting,owl:equivalentClass,http://www.wikidata.org/entity/Q1060381,Q1060381
http://kbpedia.org/kko/rc/ChancellorsOfFrance,ChancellorsOfFrance,owl:equivalentClass,http://www.wikidata.org/entity/Q1402428,Q1402428
http://kbpedia.org/kko/rc/Chandelier,Chandelier,owl:equivalentClass,http://www.wikidata.org/entity/Q191709,Q191709
http://kbpedia.org/kko/rc/ChangeDetectionAndNotification,ChangeDetectionAndNotification,owl:equivalentClass,http://www.wikidata.org/entity/Q5071839,Q5071839
http://kbpedia.org/kko/rc/ChangeOfGovernment,ChangeOfGovernment,owl:equivalentClass,http://www.wikidata.org/entity/Q1673271,Q1673271
http://kbpedia.org/kko/rc/ChangeOfResidence,ChangeOfResidence,owl:equivalentClass,http://www.wikidata.org/entity/Q27869711,Q27869711
http://kbpedia.org/kko/rc/ChangeOfStatusEvent,ChangeOfStatusEvent,owl:equivalentClass,http://www.wikidata.org/entity/Q1150070,Q1150070
http://kbpedia.org/kko/rc/ChangesInPoliticalPower,ChangesInPoliticalPower,owl:equivalentClass,http://www.wikidata.org/entity/Q6966623,Q6966623
http://kbpedia.org/kko/rc/ChangingTable,ChangingTable,owl:equivalentClass,http://www.wikidata.org/entity/Q1780834,Q1780834
http://kbpedia.org/kko/rc/ChannelIslands,ChannelIslands,owl:equivalentClass,http://www.wikidata.org/entity/Q42314,Q42314
http://kbpedia.org/kko/rc/ChannelIslandsCulture,ChannelIslandsCulture,owl:equivalentClass,http://www.wikidata.org/entity/Q8355985,Q8355985
http://kbpedia.org/kko/rc/ChannelIslandsFamily,ChannelIslandsFamily,owl:equivalentClass,http://www.wikidata.org/entity/Q24985737,Q24985737
http://kbpedia.org/kko/rc/ChannelTunnel,ChannelTunnel,owl:equivalentClass,http://www.wikidata.org/entity/Q10257,Q10257
http://kbpedia.org/kko/rc/Channichthyidae,Channichthyidae,owl:equivalentClass,http://www.wikidata.org/entity/Q1412616,Q1412616
http://kbpedia.org/kko/rc/Channidae,Channidae,owl:equivalentClass,http://www.wikidata.org/entity/Q503788,Q503788
http://kbpedia.org/kko/rc/Chant,Chant,owl:equivalentClass,http://www.wikidata.org/entity/Q1553339,Q1553339
http://kbpedia.org/kko/rc/Chanterelle,Chanterelle,owl:equivalentClass,http://www.wikidata.org/entity/Q188749,Q188749
http://kbpedia.org/kko/rc/ChanukkahHoliday,ChanukkahHoliday,owl:equivalentClass,http://www.wikidata.org/entity/Q130881,Q130881
http://kbpedia.org/kko/rc/Chaoboridae,Chaoboridae,owl:equivalentClass,http://www.wikidata.org/entity/Q1021769,Q1021769
http://kbpedia.org/kko/rc/Chaoite,Chaoite,owl:equivalentClass,http://www.wikidata.org/entity/Q424094,Q424094
http://kbpedia.org/kko/rc/ChaoPhrayaRiver,ChaoPhrayaRiver,owl:equivalentClass,http://www.wikidata.org/entity/Q118850,Q118850
http://kbpedia.org/kko/rc/Chaos,Chaos,owl:equivalentClass,http://www.wikidata.org/entity/Q17508277,Q17508277
http://kbpedia.org/kko/rc/Chaoshan,Chaoshan,owl:equivalentClass,http://www.wikidata.org/entity/Q2710356,Q2710356
http://kbpedia.org/kko/rc/ChaoshanesePeople,ChaoshanesePeople,owl:equivalentClass,http://www.wikidata.org/entity/Q8356079,Q8356079
http://kbpedia.org/kko/rc/ChaosMagic,ChaosMagic,owl:equivalentClass,http://www.wikidata.org/entity/Q1062585,Q1062585
http://kbpedia.org/kko/rc/ChaosTheorist,ChaosTheorist,owl:equivalentClass,http://www.wikidata.org/entity/Q8356074,Q8356074
http://kbpedia.org/kko/rc/ChaosTheory,ChaosTheory,owl:equivalentClass,http://www.wikidata.org/entity/Q166314,Q166314
http://kbpedia.org/kko/rc/ChaoticMap,ChaoticMap,owl:equivalentClass,http://www.wikidata.org/entity/Q6965996,Q6965996
http://kbpedia.org/kko/rc/ChaouiaLanguage,ChaouiaLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q33274,Q33274
http://kbpedia.org/kko/rc/ChaouiPeople,ChaouiPeople,owl:equivalentClass,http://www.wikidata.org/entity/Q402515,Q402515
http://kbpedia.org/kko/rc/Chapel,Chapel,owl:equivalentClass,http://www.wikidata.org/entity/Q108325,Q108325
http://kbpedia.org/kko/rc/Chaplain,Chaplain,owl:equivalentClass,http://www.wikidata.org/entity/Q208762,Q208762
http://kbpedia.org/kko/rc/ChapmanniaGracilis,ChapmanniaGracilis,owl:equivalentClass,http://www.wikidata.org/entity/Q4507302,Q4507302
http://kbpedia.org/kko/rc/ChapmanniaSericea,ChapmanniaSericea,owl:equivalentClass,http://www.wikidata.org/entity/Q2357127,Q2357127
http://kbpedia.org/kko/rc/ChapmanniaTinireana,ChapmanniaTinireana,owl:equivalentClass,http://www.wikidata.org/entity/Q1945666,Q1945666
http://kbpedia.org/kko/rc/ChapmanRhododendron,ChapmanRhododendron,owl:equivalentClass,http://www.wikidata.org/entity/Q7321152,Q7321152
http://kbpedia.org/kko/rc/ChappedLips,ChappedLips,owl:equivalentClass,http://www.wikidata.org/entity/Q1068997,Q1068997
http://kbpedia.org/kko/rc/CharacterSet,CharacterSet,owl:equivalentClass,http://www.wikidata.org/entity/Q184757,Q184757
http://kbpedia.org/kko/rc/CharacterString,CharacterString,owl:equivalentClass,http://www.wikidata.org/entity/Q184754,Q184754
http://kbpedia.org/kko/rc/Charade,Charade,owl:equivalentClass,http://www.wikidata.org/entity/Q2144077,Q2144077
http://kbpedia.org/kko/rc/Charadrahyla,Charadrahyla,owl:equivalentClass,http://www.wikidata.org/entity/Q2602852,Q2602852
http://kbpedia.org/kko/rc/Charcoal,Charcoal,owl:equivalentClass,http://www.wikidata.org/entity/Q177463,Q177463
http://kbpedia.org/kko/rc/CharcoalGrill,CharcoalGrill,owl:equivalentClass,http://www.wikidata.org/entity/Q853185,Q853185
http://kbpedia.org/kko/rc/Charcuterie,Charcuterie,owl:equivalentClass,http://www.wikidata.org/entity/Q260568,Q260568
http://kbpedia.org/kko/rc/Chard,Chard,owl:equivalentClass,http://www.wikidata.org/entity/Q157954,Q157954
http://kbpedia.org/kko/rc/Chardal,Chardal,owl:equivalentClass,http://www.wikidata.org/entity/Q2335584,Q2335584
http://kbpedia.org/kko/rc/ChardonnayGrape,ChardonnayGrape,owl:equivalentClass,http://www.wikidata.org/entity/Q213332,Q213332
http://kbpedia.org/kko/rc/Charente,Charente,owl:equivalentClass,http://www.wikidata.org/entity/Q3266,Q3266
http://kbpedia.org/kko/rc/CharenteMaritime,CharenteMaritime,owl:equivalentClass,http://www.wikidata.org/entity/Q3278,Q3278
http://kbpedia.org/kko/rc/Chargeback,Chargeback,owl:equivalentClass,http://www.wikidata.org/entity/Q3307525,Q3307525
http://kbpedia.org/kko/rc/ChargeCarrier,ChargeCarrier,owl:equivalentClass,http://www.wikidata.org/entity/Q865807,Q865807
http://kbpedia.org/kko/rc/Chariot,Chariot,owl:equivalentClass,http://www.wikidata.org/entity/Q203788,Q203788
http://kbpedia.org/kko/rc/Charisma,Charisma,owl:equivalentClass,http://www.wikidata.org/entity/Q118157,Q118157
http://kbpedia.org/kko/rc/CharismaticAdventism,CharismaticAdventism,owl:equivalentClass,http://www.wikidata.org/entity/Q5074404,Q5074404
http://kbpedia.org/kko/rc/CharismaticAndPentecostalChristianity,CharismaticAndPentecostalChristianity,owl:equivalentClass,http://www.wikidata.org/entity/Q8356556,Q8356556
http://kbpedia.org/kko/rc/CharitableDonation,CharitableDonation,owl:equivalentClass,http://www.wikidata.org/entity/Q1124860,Q1124860
http://kbpedia.org/kko/rc/CharitableFoundation,CharitableFoundation,owl:equivalentClass,http://www.wikidata.org/entity/Q708676,Q708676
http://kbpedia.org/kko/rc/CharityFundraiser,CharityFundraiser,owl:equivalentClass,http://www.wikidata.org/entity/Q7237886,Q7237886
http://kbpedia.org/kko/rc/CharlesBabbage,CharlesBabbage,owl:equivalentClass,http://www.wikidata.org/entity/Q46633,Q46633
http://kbpedia.org/kko/rc/CharlesDarwin,CharlesDarwin,owl:equivalentClass,http://www.wikidata.org/entity/Q1035,Q1035
http://kbpedia.org/kko/rc/CharlesDickens,CharlesDickens,owl:equivalentClass,http://www.wikidata.org/entity/Q5686,Q5686
http://kbpedia.org/kko/rc/CharlesPeirce,CharlesPeirce,owl:equivalentClass,http://www.wikidata.org/entity/Q187520,Q187520
http://kbpedia.org/kko/rc/CharlesPrinceOfWales,CharlesPrinceOfWales,owl:equivalentClass,http://www.wikidata.org/entity/Q43274,Q43274
http://kbpedia.org/kko/rc/CharlesRiver,CharlesRiver,owl:equivalentClass,http://www.wikidata.org/entity/Q794927,Q794927
http://kbpedia.org/kko/rc/Charreada,Charreada,owl:equivalentClass,http://www.wikidata.org/entity/Q2961169,Q2961169
http://kbpedia.org/kko/rc/Chart,Chart,owl:equivalentClass,http://www.wikidata.org/entity/Q28923,Q28923
http://kbpedia.org/kko/rc/Charter,Charter,owl:equivalentClass,http://www.wikidata.org/entity/Q727002,Q727002
http://kbpedia.org/kko/rc/ChartOverlay,ChartOverlay,owl:equivalentClass,http://www.wikidata.org/entity/Q8356984,Q8356984
http://kbpedia.org/kko/rc/ChartPattern,ChartPattern,owl:equivalentClass,http://www.wikidata.org/entity/Q4347105,Q4347105
http://kbpedia.org/kko/rc/ChartreuseColor,ChartreuseColor,owl:equivalentClass,http://www.wikidata.org/entity/Q1153119,Q1153119
http://kbpedia.org/kko/rc/Charybdotoxin,Charybdotoxin,owl:equivalentClass,http://www.wikidata.org/entity/Q5087002,Q5087002
http://kbpedia.org/kko/rc/Chasmanthe,Chasmanthe,owl:equivalentClass,http://www.wikidata.org/entity/Q143488,Q143488
http://kbpedia.org/kko/rc/ChastityBelt,ChastityBelt,owl:equivalentClass,http://www.wikidata.org/entity/Q271837,Q271837
http://kbpedia.org/kko/rc/Chateau,Chateau,owl:equivalentClass,http://www.wikidata.org/entity/Q751876,Q751876
http://kbpedia.org/kko/rc/ChathamIslandsPenguin,ChathamIslandsPenguin,owl:equivalentClass,http://www.wikidata.org/entity/Q3206559,Q3206559
http://kbpedia.org/kko/rc/ChatinoLanguage,ChatinoLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q35111,Q35111
http://kbpedia.org/kko/rc/ChatRoom,ChatRoom,owl:equivalentClass,http://www.wikidata.org/entity/Q574577,Q574577
http://kbpedia.org/kko/rc/ChattahoocheeNationalForest,ChattahoocheeNationalForest,owl:equivalentClass,http://www.wikidata.org/entity/Q34767169,Q34767169
http://kbpedia.org/kko/rc/ChatterBot,ChatterBot,owl:equivalentClass,http://www.wikidata.org/entity/Q870780,Q870780
http://kbpedia.org/kko/rc/Chatterbot,Chatterbot,owl:equivalentClass,http://www.wikidata.org/entity/Q870780,Q870780
http://kbpedia.org/kko/rc/Chauffeur,Chauffeur,owl:equivalentClass,http://www.wikidata.org/entity/Q216541,Q216541
http://kbpedia.org/kko/rc/Chauvinism,Chauvinism,owl:equivalentClass,http://www.wikidata.org/entity/Q226418,Q226418
http://kbpedia.org/kko/rc/CHeader,CHeader,owl:equivalentClass,http://www.wikidata.org/entity/Q29642901,Q29642901
http://kbpedia.org/kko/rc/Cheating,Cheating,owl:equivalentClass,http://www.wikidata.org/entity/Q19,Q19
http://kbpedia.org/kko/rc/CheatMountainSalamander,CheatMountainSalamander,owl:equivalentClass,http://www.wikidata.org/entity/Q3007652,Q3007652
http://kbpedia.org/kko/rc/ChechenCulture,ChechenCulture,owl:equivalentClass,http://www.wikidata.org/entity/Q7814600,Q7814600
http://kbpedia.org/kko/rc/ChechenDiaspora,ChechenDiaspora,owl:equivalentClass,http://www.wikidata.org/entity/Q5089034,Q5089034
http://kbpedia.org/kko/rc/ChechenIngushSpeakingCountryOrTerritory,ChechenIngushSpeakingCountryOrTerritory,owl:equivalentClass,http://www.wikidata.org/entity/Q8357170,Q8357170
http://kbpedia.org/kko/rc/ChechenIslamist,ChechenIslamist,owl:equivalentClass,http://www.wikidata.org/entity/Q15207753,Q15207753
http://kbpedia.org/kko/rc/ChechenLanguage,ChechenLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q33350,Q33350
http://kbpedia.org/kko/rc/ChechenLanguageSurname,ChechenLanguageSurname,owl:equivalentClass,http://www.wikidata.org/entity/Q8357173,Q8357173
http://kbpedia.org/kko/rc/ChechenNationalHero,ChechenNationalHero,owl:equivalentClass,http://www.wikidata.org/entity/Q8357200,Q8357200
http://kbpedia.org/kko/rc/ChechenPeople,ChechenPeople,owl:equivalentClass,http://www.wikidata.org/entity/Q31230,Q31230
http://kbpedia.org/kko/rc/ChechenVictimOfHumanRightsAbuse,ChechenVictimOfHumanRightsAbuse,owl:equivalentClass,http://www.wikidata.org/entity/Q8357209,Q8357209
http://kbpedia.org/kko/rc/ChechenWar,ChechenWar,owl:equivalentClass,http://www.wikidata.org/entity/Q229850,Q229850
http://kbpedia.org/kko/rc/Chechnya,Chechnya,owl:equivalentClass,http://www.wikidata.org/entity/Q5187,Q5187
http://kbpedia.org/kko/rc/Checkerboard,Checkerboard,owl:equivalentClass,http://www.wikidata.org/entity/Q460711,Q460711
http://kbpedia.org/kko/rc/CheckerCar,CheckerCar,owl:equivalentClass,http://www.wikidata.org/entity/Q181703,Q181703
http://kbpedia.org/kko/rc/CheckeredWoodpecker,CheckeredWoodpecker,owl:equivalentClass,http://www.wikidata.org/entity/Q1273187,Q1273187
http://kbpedia.org/kko/rc/Checkers,Checkers,owl:equivalentClass,http://www.wikidata.org/entity/Q1293,Q1293
http://kbpedia.org/kko/rc/CheckingAccount,CheckingAccount,owl:equivalentClass,http://www.wikidata.org/entity/Q695430,Q695430
http://kbpedia.org/kko/rc/CheckPattern,CheckPattern,owl:equivalentClass,http://www.wikidata.org/entity/Q14290457,Q14290457
http://kbpedia.org/kko/rc/Checkpoint,Checkpoint,owl:equivalentClass,http://www.wikidata.org/entity/Q402459,Q402459
http://kbpedia.org/kko/rc/Cheerfulness,Cheerfulness,owl:equivalentClass,http://www.wikidata.org/entity/Q8,Q8
http://kbpedia.org/kko/rc/Cheering,Cheering,owl:equivalentClass,http://www.wikidata.org/entity/Q15729215,Q15729215
http://kbpedia.org/kko/rc/Cheerleader,Cheerleader,owl:equivalentClass,http://www.wikidata.org/entity/Q6609366,Q6609366
http://kbpedia.org/kko/rc/Cheerleading,Cheerleading,owl:equivalentClass,http://www.wikidata.org/entity/Q61391,Q61391
http://kbpedia.org/kko/rc/CheerleadingCompetition,CheerleadingCompetition,owl:equivalentClass,http://www.wikidata.org/entity/Q8357240,Q8357240
http://kbpedia.org/kko/rc/Cheese,Cheese,owl:equivalentClass,http://www.wikidata.org/entity/Q10943,Q10943
http://kbpedia.org/kko/rc/CheeseAnalogue,CheeseAnalogue,owl:equivalentClass,http://www.wikidata.org/entity/Q8357253,Q8357253
http://kbpedia.org/kko/rc/Cheeseburger,Cheeseburger,owl:equivalentClass,http://www.wikidata.org/entity/Q667478,Q667478
http://kbpedia.org/kko/rc/Cheesecake,Cheesecake,owl:equivalentClass,http://www.wikidata.org/entity/Q215348,Q215348
http://kbpedia.org/kko/rc/CheeseClothFabric,CheeseClothFabric,owl:equivalentClass,http://www.wikidata.org/entity/Q2621157,Q2621157
http://kbpedia.org/kko/rc/CheeseFly,CheeseFly,owl:equivalentClass,http://www.wikidata.org/entity/Q5319792,Q5319792
http://kbpedia.org/kko/rc/CheeseFondue,CheeseFondue,owl:equivalentClass,http://www.wikidata.org/entity/Q694444,Q694444
http://kbpedia.org/kko/rc/Cheesemaker,Cheesemaker,owl:equivalentClass,http://www.wikidata.org/entity/Q19945412,Q19945412
http://kbpedia.org/kko/rc/Cheesemaking,Cheesemaking,owl:equivalentClass,http://www.wikidata.org/entity/Q1281188,Q1281188
http://kbpedia.org/kko/rc/CheeseMakingMachine,CheeseMakingMachine,owl:equivalentClass,http://www.wikidata.org/entity/Q1281188,Q1281188
http://kbpedia.org/kko/rc/CheesesByAnimalsMilk,CheesesByAnimalsMilk,owl:equivalentClass,http://www.wikidata.org/entity/Q6808671,Q6808671
http://kbpedia.org/kko/rc/CheeseSpread,CheeseSpread,owl:equivalentClass,http://www.wikidata.org/entity/Q5089407,Q5089407
http://kbpedia.org/kko/rc/CheesmansGerbil,CheesmansGerbil,owl:equivalentClass,http://www.wikidata.org/entity/Q1766332,Q1766332
http://kbpedia.org/kko/rc/Cheetah,Cheetah,owl:equivalentClass,http://www.wikidata.org/entity/Q23907,Q23907
http://kbpedia.org/kko/rc/Chef,Chef,owl:equivalentClass,http://www.wikidata.org/entity/Q3499072,Q3499072
http://kbpedia.org/kko/rc/ChefBySpecialty,ChefBySpecialty,owl:equivalentClass,http://www.wikidata.org/entity/Q8357276,Q8357276
http://kbpedia.org/kko/rc/ChefOfFrenchCuisine,ChefOfFrenchCuisine,owl:equivalentClass,http://www.wikidata.org/entity/Q8357282,Q8357282
http://kbpedia.org/kko/rc/ChefOfIndianCuisine,ChefOfIndianCuisine,owl:equivalentClass,http://www.wikidata.org/entity/Q8357281,Q8357281
http://kbpedia.org/kko/rc/ChefOfItalianCuisine,ChefOfItalianCuisine,owl:equivalentClass,http://www.wikidata.org/entity/Q8357283,Q8357283
http://kbpedia.org/kko/rc/Cheilanthes,Cheilanthes,owl:equivalentClass,http://www.wikidata.org/entity/Q2628740,Q2628740
http://kbpedia.org/kko/rc/CheilanthesClevelandii,CheilanthesClevelandii,owl:equivalentClass,http://www.wikidata.org/entity/Q5089647,Q5089647
http://kbpedia.org/kko/rc/CheilanthesCovillei,CheilanthesCovillei,owl:equivalentClass,http://www.wikidata.org/entity/Q2918105,Q2918105
http://kbpedia.org/kko/rc/CheilanthesParryi,CheilanthesParryi,owl:equivalentClass,http://www.wikidata.org/entity/Q5089654,Q5089654
http://kbpedia.org/kko/rc/Cheirolepidiaceae,Cheirolepidiaceae,owl:equivalentClass,http://www.wikidata.org/entity/Q670130,Q670130
http://kbpedia.org/kko/rc/Cheiromeles,Cheiromeles,owl:equivalentClass,http://www.wikidata.org/entity/Q1963129,Q1963129
http://kbpedia.org/kko/rc/ChekesDayGecko,ChekesDayGecko,owl:equivalentClass,http://www.wikidata.org/entity/Q5089746,Q5089746
http://kbpedia.org/kko/rc/Chelerythrine,Chelerythrine,owl:equivalentClass,http://www.wikidata.org/entity/Q5089853,Q5089853
http://kbpedia.org/kko/rc/Chelicerata,Chelicerata,owl:equivalentClass,http://www.wikidata.org/entity/Q1359,Q1359
http://kbpedia.org/kko/rc/Chelidae,Chelidae,owl:equivalentClass,http://www.wikidata.org/entity/Q583074,Q583074
http://kbpedia.org/kko/rc/Chelodina,Chelodina,owl:equivalentClass,http://www.wikidata.org/entity/Q532358,Q532358
http://kbpedia.org/kko/rc/Cheloniinae,Cheloniinae,owl:equivalentClass,http://www.wikidata.org/entity/Q4490203,Q4490203
http://kbpedia.org/kko/rc/ChelseaFC,ChelseaFC,owl:equivalentClass,http://www.wikidata.org/entity/Q9616,Q9616
http://kbpedia.org/kko/rc/Chelydra,Chelydra,owl:equivalentClass,http://www.wikidata.org/entity/Q2503765,Q2503765
http://kbpedia.org/kko/rc/Chelydridae,Chelydridae,owl:equivalentClass,http://www.wikidata.org/entity/Q650212,Q650212
http://kbpedia.org/kko/rc/Chemehuevi,Chemehuevi,owl:equivalentClass,http://www.wikidata.org/entity/Q283510,Q283510
http://kbpedia.org/kko/rc/Chemerin,Chemerin,owl:equivalentClass,http://www.wikidata.org/entity/Q4508784,Q4508784
http://kbpedia.org/kko/rc/ChemicalAccident,ChemicalAccident,owl:equivalentClass,http://www.wikidata.org/entity/Q977367,Q977367
http://kbpedia.org/kko/rc/ChemicalAgentType,ChemicalAgentType,owl:equivalentClass,http://www.wikidata.org/entity/Q21973549,Q21973549
http://kbpedia.org/kko/rc/ChemicalAttack,ChemicalAttack,owl:equivalentClass,http://www.wikidata.org/entity/Q483610,Q483610
http://kbpedia.org/kko/rc/ChemicalBindingSite,ChemicalBindingSite,owl:equivalentClass,http://www.wikidata.org/entity/Q616005,Q616005
http://kbpedia.org/kko/rc/ChemicalBiologicalControlEquipment,ChemicalBiologicalControlEquipment,owl:equivalentClass,http://www.wikidata.org/entity/Q265653,Q265653
http://kbpedia.org/kko/rc/ChemicalBiologicalRadiologicalNuclearDefense,ChemicalBiologicalRadiologicalNuclearDefense,owl:equivalentClass,http://www.wikidata.org/entity/Q18929243,Q18929243
http://kbpedia.org/kko/rc/ChemicalBiology,ChemicalBiology,owl:equivalentClass,http://www.wikidata.org/entity/Q731154,Q731154
http://kbpedia.org/kko/rc/ChemicalBond,ChemicalBond,owl:equivalentClass,http://www.wikidata.org/entity/Q44424,Q44424
